,kcat,MW,kcat_MW
EAR180x,52799.08399,111.4558,473.72217497878086
EAR180y,91201.22428,111.4558,818.2725733429754
PGPP120_num1,86400.0,19.4181,4449.456949959059
PGPP120_num2,86400.0,29.0213,2977.123698800536
PLIPA2A140pp,102572.8364,66.3263,1546.4881412049217
PLIPA2A141pp,102572.8364,66.3263,1546.4881412049217
PLIPA2A180pp,102572.8364,66.3263,1546.4881412049217
PPALtex_num1,1684509.733,41.2198,40866.51883318211
PPALtex_num2,1684509.733,116.766,14426.371829128342
PPALtex_num3,1684509.733,117.9999,14275.51830976128
PPALtex_num4,1684509.733,121.1044,13909.566729202243
CA2tex_num1,555253.2785,41.2198,13470.547613040335
CA2tex_num2,555253.2785,116.766,4755.2650471883935
CA2tex_num3,555253.2785,117.9999,4705.5402462205475
CA2tex_num4,555253.2785,121.1044,4584.9141608397385
CUtex_num1,1684509.733,41.2198,40866.51883318211
CUtex_num2,1684509.733,116.766,14426.371829128342
CUtex_num3,1684509.733,117.9999,14275.51830976128
CUtex_num4,1684509.733,121.1044,13909.566729202243
SUCDi,424713.7397,355.0752,1196.123355559611
LALDO2x,764378496.0,309.6976,2468144.7192357965
12PPDRtex_num1,1684509.733,41.2198,40866.51883318211
12PPDRtex_num2,1684509.733,116.766,14426.371829128342
12PPDRtex_num3,1684509.733,117.9999,14275.51830976128
12PPDRtex_num4,1684509.733,121.1044,13909.566729202243
F6Ptex_num1,1684509.733,41.2198,40866.51883318211
F6Ptex_num2,1684509.733,116.766,14426.371829128342
F6Ptex_num3,1684509.733,117.9999,14275.51830976128
F6Ptex_num4,1684509.733,121.1044,13909.566729202243
GAMAN6Ptex_num1,1684509.733,41.2198,40866.51883318211
GAMAN6Ptex_num2,1684509.733,116.766,14426.371829128342
GAMAN6Ptex_num3,1684509.733,117.9999,14275.51830976128
GAMAN6Ptex_num4,1684509.733,121.1044,13909.566729202243
ACONTb_num1,629173.8173,186.9962,3364.63424016103
ACONTb_num2,629173.8173,195.3544,3220.679018747466
GLCP2_num1,177517.9608,181.0448,980.5195222397991
GLCP2_num2,177517.9608,186.3451,952.6301512623621
ASNS1,8057.25,125.318,64.2944349574682
3OAR181,511637.3593,102.2412,5004.219035965932
EAR121y,91201.22428,111.4558,818.2725733429754
GTHRDHpp,44820.0,61.768,725.6184432068385
PROGLYtex_num1,1684509.733,41.2198,40866.51883318211
PROGLYtex_num2,1684509.733,116.766,14426.371829128342
PROGLYtex_num3,1684509.733,117.9999,14275.51830976128
PROGLYtex_num4,1684509.733,121.1044,13909.566729202243
MDDCP2pp_num1,121835.8385,47.752,2551.4290186798457
MDDCP2pp_num2,121835.8385,87.2178,1396.91483275203
MDDCP2pp_num3,121835.8385,88.8879,1370.668431811304
MDDCP2pp_num4,121835.8385,51.7983,2352.120407426499
MDDCP2pp_num5,121835.8385,43.3461,2810.768177529236
MDDCP2pp_num6,121835.8385,41.849,2911.320186862291
MDDCP3pp_num1,121835.8385,47.752,2551.4290186798457
MDDCP3pp_num2,121835.8385,87.2178,1396.91483275203
MDDCP3pp_num3,121835.8385,88.8879,1370.668431811304
MDDCP3pp_num4,121835.8385,51.7983,2352.120407426499
MDDCP3pp_num5,121835.8385,43.3461,2810.768177529236
MDDCP3pp_num6,121835.8385,41.849,2911.320186862291
3OAS181,104.4,86.0915,1.212663271054634
EAR161y,91201.22428,111.4558,818.2725733429754
G3PAT140,107.08200000000001,100.021,1.0705951750132472
G3PAT160,107.08200000000001,100.021,1.0705951750132472
G3PAT161,107.08200000000001,100.021,1.0705951750132472
MLDCP1App_num1,576000.0,36.082,15963.63837924727
MLDCP1App_num2,576000.0,34.411,16738.833512539593
MLDCP1App_num3,576000.0,67.812,8494.071845691029
MLDCP1App_num4,576000.0,34.636,16630.095854024712
MLDCP1App_num5,576000.0,34.636,16630.095854024712
EAR160y,91201.22428,111.4558,818.2725733429754
3OAR141,511637.3593,102.2412,5004.219035965932
3OAR161,511637.3593,102.2412,5004.219035965932
EAR121x,52799.08399,111.4558,473.72217497878086
MICITDr,67901.45144,186.9962,363.116744832248
LPLIPAL1A141pp,3725460.0,94.4886,39427.61348988132
LPLIPAL1A180pp,3725460.0,94.4886,39427.61348988132
ACONTa_num1,629173.8173,186.9962,3364.63424016103
ACONTa_num2,629173.8173,195.3544,3220.679018747466
MLDCP2App_num1,576000.0,67.812,8494.071845691029
MLDCP2App_num2,576000.0,36.082,15963.63837924727
MLDCP2App_num3,576000.0,34.636,16630.095854024712
MLDCP2App_num4,576000.0,34.636,16630.095854024712
MLDCP2App_num5,576000.0,34.411,16738.833512539593
PGPP120pp_num1,86400.0,19.4181,4449.456949959059
PGPP120pp_num2,86400.0,29.0213,2977.123698800536
PGPP181pp_num1,86400.0,19.4181,4449.456949959059
PGPP181pp_num2,86400.0,29.0213,2977.123698800536
MDDCP5pp_num1,121835.8385,47.752,2551.4290186798457
MDDCP5pp_num2,121835.8385,87.2178,1396.91483275203
MDDCP5pp_num3,121835.8385,88.8879,1370.668431811304
MDDCP5pp_num4,121835.8385,51.7983,2352.120407426499
MDDCP5pp_num5,121835.8385,43.3461,2810.768177529236
MDDCP5pp_num6,121835.8385,41.849,2911.320186862291
G3PAT180,107.08200000000001,100.021,1.0705951750132472
MLDCP2Bpp_num1,576000.0,36.082,15963.63837924727
MLDCP2Bpp_num2,576000.0,34.636,16630.095854024712
MLDCP2Bpp_num3,576000.0,34.636,16630.095854024712
MLDCP2Bpp_num4,576000.0,34.411,16738.833512539593
MLDCP2Bpp_num5,576000.0,67.812,8494.071845691029
3OAR140,459837.7366,102.2412,4497.577655583072
3OAR160,459837.7366,102.2412,4497.577655583072
PGPP160_num1,86400.0,19.4181,4449.456949959059
PGPP160_num2,86400.0,29.0213,2977.123698800536
PGPP180_num1,86400.0,19.4181,4449.456949959059
PGPP180_num2,86400.0,29.0213,2977.123698800536
PGPP161_num1,86400.0,19.4181,4449.456949959059
PGPP161_num2,86400.0,29.0213,2977.123698800536
PGPP181_num1,86400.0,29.0213,2977.123698800536
PGPP181_num2,86400.0,19.4181,4449.456949959059
MDDCP4pp_num1,121835.8385,47.752,2551.4290186798457
MDDCP4pp_num2,121835.8385,87.2178,1396.91483275203
MDDCP4pp_num3,121835.8385,88.8879,1370.668431811304
MDDCP4pp_num4,121835.8385,51.7983,2352.120407426499
MDDCP4pp_num5,121835.8385,43.3461,2810.768177529236
MDDCP4pp_num6,121835.8385,41.849,2911.320186862291
CFAS160E,52820.22856,87.818,601.4738272335968
CFAS180E,52820.22856,87.818,601.4738272335968
CFAS180G,52820.22856,87.818,601.4738272335968
DAGK160,171702.1636,39.734,4321.290672975286
CGLYtex_num1,1684509.733,41.2198,40866.51883318211
CGLYtex_num2,1684509.733,116.766,14426.371829128342
CGLYtex_num3,1684509.733,117.9999,14275.51830976128
CGLYtex_num4,1684509.733,121.1044,13909.566729202243
3OAR60,459837.7366,102.2412,4497.577655583072
3OAR80,459837.7366,102.2412,4497.577655583072
MLDCP3App_num1,576000.0,36.082,15963.63837924727
MLDCP3App_num2,576000.0,34.411,16738.833512539593
MLDCP3App_num3,576000.0,67.812,8494.071845691029
MLDCP3App_num4,576000.0,34.636,16630.095854024712
MLDCP3App_num5,576000.0,34.636,16630.095854024712
MLDCP1Bpp_num1,576000.0,36.082,15963.63837924727
MLDCP1Bpp_num2,576000.0,34.411,16738.833512539593
MLDCP1Bpp_num3,576000.0,67.812,8494.071845691029
MLDCP1Bpp_num4,576000.0,34.636,16630.095854024712
MLDCP1Bpp_num5,576000.0,34.636,16630.095854024712
LPLIPAL2E160,3725460.0,38.9783,95577.7958505117
PGPP161pp_num1,86400.0,19.4181,4449.456949959059
PGPP161pp_num2,86400.0,29.0213,2977.123698800536
GTHOXtex_num1,1684509.733,41.2198,40866.51883318211
GTHOXtex_num2,1684509.733,116.766,14426.371829128342
GTHOXtex_num3,1684509.733,117.9999,14275.51830976128
GTHOXtex_num4,1684509.733,121.1044,13909.566729202243
PLIPA2A120pp,102572.8364,66.3263,1546.4881412049217
PLIPA2A160pp,102572.8364,66.3263,1546.4881412049217
EAR160x,52799.08399,111.4558,473.72217497878086
3OAS121,4150.289732,85.2266,48.6971172380454
3OAR40,511637.3593,102.2412,5004.219035965932
3OAR100,459837.7366,102.2412,4497.577655583072
3HAD60_num1,36362.21058,37.9381,958.4615618599772
3HAD60_num2,36362.21058,102.1977,355.8026313703733
3HAD100_num1,36362.21058,37.9381,958.4615618599772
3HAD100_num2,36362.21058,102.1977,355.8026313703733
3HAD140_num1,36362.21058,37.9381,958.4615618599772
3HAD140_num2,36362.21058,102.1977,355.8026313703733
3HAD160_num1,36362.21058,37.9381,958.4615618599772
3HAD160_num2,36362.21058,102.1977,355.8026313703733
DASYN120,20904.0,31.4538,664.5937851706312
3OAS180_num1,4150.289732,86.0915,48.20789197539827
3OAS180_num2,4150.289732,85.2266,48.6971172380454
LPLIPAL1A120pp,3725460.0,94.4886,39427.61348988132
LPLIPAL1A140pp,3725460.0,94.4886,39427.61348988132
3OAR180,511637.3593,102.2412,5004.219035965932
G3PAT120,107.08200000000001,100.021,1.0705951750132472
GTHRDtex_num1,1684509.733,41.2198,40866.51883318211
GTHRDtex_num2,1684509.733,116.766,14426.371829128342
GTHRDtex_num3,1684509.733,117.9999,14275.51830976128
GTHRDtex_num4,1684509.733,121.1044,13909.566729202243
NADHPO,163862.2154,319.964,512.1270374167093
ACOAD7f,70896.60601,89.2244,794.5876465406324
ACOAD5f,70896.60601,89.2244,794.5876465406324
ACOAD3f,70896.60601,89.2244,794.5876465406324
ACOAD6f,70896.60601,89.2244,794.5876465406324
NADH16pp,759867.2165,540.4142,1406.0829943032584
NADH18pp,759867.2165,540.4142,1406.0829943032584
FA140ACPHi,11818.05517,22.9611,514.6989983058303
TUNGStex_num1,1684509.733,41.2198,40866.51883318211
TUNGStex_num2,1684509.733,117.9999,14275.51830976128
TUNGStex_num3,1684509.733,121.1044,13909.566729202243
TUNGStex_num4,1684509.733,116.766,14426.371829128342
OXCDC,267660.0,242.3249,1104.5501308367402
LPLIPAL2A140,3725460.0,38.9783,95577.7958505117
LPLIPAL2A160,3725460.0,38.9783,95577.7958505117
LPLIPAL2A180,3725460.0,38.9783,95577.7958505117
PLIPA1A120pp,5803020.0,66.3263,87491.99035676647
PLIPA1A140pp,5803020.0,66.3263,87491.99035676647
PLIPA1A141pp,5803020.0,66.3263,87491.99035676647
PLIPA1A160pp,5803020.0,66.3263,87491.99035676647
PLIPA1A180pp,5803020.0,66.3263,87491.99035676647
LPLIPAL2A120,3725460.0,38.9783,95577.7958505117
GALCTNLtex_num1,1684509.733,117.9999,14275.51830976128
GALCTNLtex_num2,1684509.733,121.1044,13909.566729202243
GALCTNLtex_num3,1684509.733,41.2198,40866.51883318211
GALCTNLtex_num4,1684509.733,116.766,14426.371829128342
NADH17pp,759867.2165,540.4142,1406.0829943032584
FA161ACPHi,11818.05517,22.9611,514.6989983058303
FA141ACPHi,11818.05517,22.9611,514.6989983058303
FA160ACPHi,11818.05517,22.9611,514.6989983058303
MALDtex_num1,1684509.733,116.766,14426.371829128342
MALDtex_num2,1684509.733,41.2198,40866.51883318211
MALDtex_num3,1684509.733,121.1044,13909.566729202243
MALDtex_num4,1684509.733,117.9999,14275.51830976128
OROTtex_num1,1684509.733,121.1044,13909.566729202243
OROTtex_num2,1684509.733,41.2198,40866.51883318211
OROTtex_num3,1684509.733,117.9999,14275.51830976128
OROTtex_num4,1684509.733,116.766,14426.371829128342
5DGLCNtex_num1,1684509.733,117.9999,14275.51830976128
5DGLCNtex_num2,1684509.733,41.2198,40866.51883318211
5DGLCNtex_num3,1684509.733,116.766,14426.371829128342
5DGLCNtex_num4,1684509.733,121.1044,13909.566729202243
DTARTD,41280.00001,120.2106,343.3973377555723
LPLIPAL1A160pp,3725460.0,94.4886,39427.61348988132
PPAtex_num1,1684509.733,117.9999,14275.51830976128
PPAtex_num2,1684509.733,116.766,14426.371829128342
PPAtex_num3,1684509.733,41.2198,40866.51883318211
PPAtex_num4,1684509.733,121.1044,13909.566729202243
PSCLYStex_num1,1684509.733,41.2198,40866.51883318211
PSCLYStex_num2,1684509.733,117.9999,14275.51830976128
PSCLYStex_num3,1684509.733,121.1044,13909.566729202243
PSCLYStex_num4,1684509.733,116.766,14426.371829128342
THYMtex_num1,1684509.733,121.1044,13909.566729202243
THYMtex_num2,1684509.733,116.766,14426.371829128342
THYMtex_num3,1684509.733,41.2198,40866.51883318211
THYMtex_num4,1684509.733,117.9999,14275.51830976128
THRA_num1,9642.51743,90.6332,106.39056581914795
THRA_num2,9642.51743,145.9788,66.05423136784245
GLDBRAN2,1800270.0,73.5767,24467.93618088335
HACD8_num1,4965491.502,159.1878,31192.663646334706
HACD8_num2,4965491.502,77.0722,64426.492327973
CTECOAI8,343538.2373,159.1878,2158.0688802785135
CTECOAI6,343538.2373,159.1878,2158.0688802785135
OGMEACPS,15694.690569999999,67.0302,234.14357364292513
OGMEACPR,45964.31022,102.2412,449.56739768312576
OPMEACPS,77453.00435,85.2266,908.7890910818923
MPTAT,4.32,63.667,0.06785304788980162
MOADSUx,12703.89072,107.6949,117.96186003236922
MINCYCtex_num1,1684509.733,117.9999,14275.51830976128
MINCYCtex_num2,1684509.733,41.2198,40866.51883318211
MINCYCtex_num3,1684509.733,116.766,14426.371829128342
MINCYCtex_num4,1684509.733,121.1044,13909.566729202243
DOXRBCNtex_num1,1684509.733,41.2198,40866.51883318211
DOXRBCNtex_num2,1684509.733,117.9999,14275.51830976128
DOXRBCNtex_num3,1684509.733,121.1044,13909.566729202243
DOXRBCNtex_num4,1684509.733,116.766,14426.371829128342
ICYSDS,12703.89072,90.179,140.87415828518834
CMtex_num1,1684509.733,41.2198,40866.51883318211
CMtex_num2,1684509.733,121.1044,13909.566729202243
CMtex_num3,1684509.733,117.9999,14275.51830976128
CMtex_num4,1684509.733,116.766,14426.371829128342
LALALGLUtex_num1,1684509.733,117.9999,14275.51830976128
LALALGLUtex_num2,1684509.733,41.2198,40866.51883318211
LALALGLUtex_num3,1684509.733,116.766,14426.371829128342
LALALGLUtex_num4,1684509.733,121.1044,13909.566729202243
I2FE2SS,12703.89072,104.0276,122.12038651281004
I2FE2SS2,12703.89072,104.0276,122.12038651281004
5MTRtex_num1,1684509.733,121.1044,13909.566729202243
5MTRtex_num2,1684509.733,41.2198,40866.51883318211
5MTRtex_num3,1684509.733,117.9999,14275.51830976128
5MTRtex_num4,1684509.733,116.766,14426.371829128342
LALADGLUtex_num1,1684509.733,116.766,14426.371829128342
LALADGLUtex_num2,1684509.733,121.1044,13909.566729202243
LALADGLUtex_num3,1684509.733,41.2198,40866.51883318211
LALADGLUtex_num4,1684509.733,117.9999,14275.51830976128
3HPPtex_num1,1684509.733,121.1044,13909.566729202243
3HPPtex_num2,1684509.733,41.2198,40866.51883318211
3HPPtex_num3,1684509.733,117.9999,14275.51830976128
3HPPtex_num4,1684509.733,116.766,14426.371829128342
CDGR,270.468,65.175,4.149873417721519
MSAR_num1,207378.0,21.5704,9614.00808515373
MSAR_num2,207378.0,108.9957,1902.6255164194552
SHCHCS3,422550.0,27.6824,15264.211195561078
GTHPi,55713829.86,20.4696,2721784.0045726346
SEPHCHCS,687.6,122.7341,5.602355009732422
I2FE2SR,12703.89072,104.0276,122.12038651281004
THZPSN3,12703.89072,600.7306,21.147400715062624
FUSAtex_num1,1684509.733,41.2198,40866.51883318211
FUSAtex_num2,1684509.733,121.1044,13909.566729202243
FUSAtex_num3,1684509.733,117.9999,14275.51830976128
FUSAtex_num4,1684509.733,116.766,14426.371829128342
QUIN2tex_num1,1684509.733,116.766,14426.371829128342
QUIN2tex_num2,1684509.733,121.1044,13909.566729202243
QUIN2tex_num3,1684509.733,41.2198,40866.51883318211
QUIN2tex_num4,1684509.733,117.9999,14275.51830976128
FORCT,16290.0,91.6564,177.72899655670525
HADPCOADH3,4965491.502,51.7326,95983.79942241451
CTECOAI7,343538.2373,159.1878,2158.0688802785135
OPMEACPD,21671.810380000003,102.1977,212.0577114749158
EPMEACPR,91201.22428,111.4558,818.2725733429754
AOXSr2,3285398.123,83.1885,39493.417034806494
SELtex_num1,1684509.733,121.1044,13909.566729202243
SELtex_num2,1684509.733,41.2198,40866.51883318211
SELtex_num3,1684509.733,117.9999,14275.51830976128
SELtex_num4,1684509.733,116.766,14426.371829128342
OGMEACPD,21671.810380000003,102.1977,212.0577114749158
EGMEACPR,91201.22428,111.4558,818.2725733429754
OPMEACPR,45964.31022,102.2412,449.56739768312576
PMEACPE,31104.0,28.505,1091.1769864935977
MEOHtex_num1,1684509.733,121.1044,13909.566729202243
MEOHtex_num2,1684509.733,117.9999,14275.51830976128
MEOHtex_num3,1684509.733,41.2198,40866.51883318211
MEOHtex_num4,1684509.733,116.766,14426.371829128342
TTRCYCtex_num1,1684509.733,41.2198,40866.51883318211
TTRCYCtex_num2,1684509.733,117.9999,14275.51830976128
TTRCYCtex_num3,1684509.733,116.766,14426.371829128342
TTRCYCtex_num4,1684509.733,121.1044,13909.566729202243
DHACOAH,4002840.0,27.2374,146961.16369403835
THFAT,48163.04993,90.6332,531.4062609507333
FOMETRi,55410.00001,21.1054,2625.3944492878604
SLNTtex_num1,1684509.733,121.1044,13909.566729202243
SLNTtex_num2,1684509.733,41.2198,40866.51883318211
SLNTtex_num3,1684509.733,117.9999,14275.51830976128
SLNTtex_num4,1684509.733,116.766,14426.371829128342
GDPTPDP,9488.999999,79.3424,119.5955756190889
LIPATPT,626.4,37.9259,16.516417540519804
ALDD19xr,107813.4546,214.7965,501.93301380609086
TARTRDtex_num1,1684509.733,116.766,14426.371829128342
TARTRDtex_num2,1684509.733,41.2198,40866.51883318211
TARTRDtex_num3,1684509.733,121.1044,13909.566729202243
TARTRDtex_num4,1684509.733,117.9999,14275.51830976128
3OXCOAT,623180.0002,42.2765,14740.576920984471
BTNtex_num1,1684509.733,116.766,14426.371829128342
BTNtex_num2,1684509.733,121.1044,13909.566729202243
BTNtex_num3,1684509.733,41.2198,40866.51883318211
BTNtex_num4,1684509.733,117.9999,14275.51830976128
ARBTtex_num1,1684509.733,41.2198,40866.51883318211
ARBTtex_num2,1684509.733,121.1044,13909.566729202243
ARBTtex_num3,1684509.733,117.9999,14275.51830976128
ARBTtex_num4,1684509.733,116.766,14426.371829128342
PYDXtex_num1,1684509.733,41.2198,40866.51883318211
PYDXtex_num2,1684509.733,121.1044,13909.566729202243
PYDXtex_num3,1684509.733,117.9999,14275.51830976128
PYDXtex_num4,1684509.733,116.766,14426.371829128342
PYDXNtex_num1,1684509.733,41.2198,40866.51883318211
PYDXNtex_num2,1684509.733,121.1044,13909.566729202243
PYDXNtex_num3,1684509.733,117.9999,14275.51830976128
PYDXNtex_num4,1684509.733,116.766,14426.371829128342
PYDAMtex_num1,1684509.733,41.2198,40866.51883318211
PYDAMtex_num2,1684509.733,121.1044,13909.566729202243
PYDAMtex_num3,1684509.733,117.9999,14275.51830976128
PYDAMtex_num4,1684509.733,116.766,14426.371829128342
APCS,322629.0,64.6428,4990.950268243331
CHTBStex_num1,1684509.733,116.766,14426.371829128342
CHTBStex_num2,1684509.733,117.9999,14275.51830976128
CHTBStex_num3,1684509.733,121.1044,13909.566729202243
CHTBStex_num4,1684509.733,41.2198,40866.51883318211
CHTBStex_num5,1684509.733,52.78,31915.682701780977
GHBDHx,4784400.0,124.6326,38388.030098064235
APPLDHr,645.7200012,309.6976,2.085001631268695
DHNPA2r,1242.960001,108.9562,11.407886848109607
CRNDtex_num1,1684509.733,116.766,14426.371829128342
CRNDtex_num2,1684509.733,41.2198,40866.51883318211
CRNDtex_num3,1684509.733,121.1044,13909.566729202243
CRNDtex_num4,1684509.733,117.9999,14275.51830976128
PYK2,1540743.0,205.4286,7500.138734333973
PYK3,1452685.846,205.4286,7071.48783567624
PYK4,1540743.0,205.4286,7500.138734333973
DHPTDNR,323785.1613,47.8104,6772.274678730987
DHPTDNRN,323785.1613,47.8104,6772.274678730987
PCNO,134400.0,69.448,1935.2609146411705
INOSTO,6862.200001,61.164,112.19344714210973
CYSTA,581166.0,87.1467,6668.823948583251
ACOAD1f,2792.772,89.2244,31.300541107589403
QUINDH,81180237.31,62.4556,1299807.1799806585
GTHOr_reverse,841320.0,97.545,8624.942334307243
SHK3Dr_reverse_num1,271494.0803,29.4136,9230.222764299508
SHK3Dr_reverse_num2,271494.0803,62.4556,4346.993388903476
MAN6PI_reverse,61907781.6,42.85,1444755.6966161027
TMDPP_reverse,518695.9999,94.4142,5493.834612801888
HCO3E_reverse_num1,10142154781.0,100.3871,101030458.90358423
HCO3E_reverse_num2,10142154781.0,47.5285,213391013.41300482
IMPC_reverse,24617.81365,57.3292,429.41142820761496
ECOAH4_reverse_num1,4002840.0,77.0722,51936.23641209152
ECOAH4_reverse_num2,4002840.0,159.1878,25145.394307855247
NDPK5_reverse_num1,664696.5401,23.586,28181.825663529213
NDPK5_reverse_num2,664696.5401,61.8538,10746.252293311001
DHORTS_reverse,220052.0861,77.6548,2833.721625707619
ICDHyr_reverse,281976.6334,91.5134,3081.260595716037
ACALD_reverse_num1,31756.68,33.4425,949.5904911415115
ACALD_reverse_num2,31756.68,3845.0896,8.259022104452391
ALAR_reverse_num1,17982.0,77.6892,231.460743578258
ALAR_reverse_num2,17982.0,78.3059,229.63786892175432
ALATA_L_reverse_num1,177145.3814,91.0347,1945.9105308195667
ALATA_L_reverse_num2,177145.3814,92.4324,1916.4857928605122
PPM_reverse,292975.7143,44.37,6603.013619562767
ASPTA_reverse_num1,977955.7198,87.1467,11221.947816727426
ASPTA_reverse_num2,977955.7198,87.0756,11231.110894441152
A5PISO_reverse_num1,424938.4614,140.7843,3018.36541006348
A5PISO_reverse_num2,424938.4614,136.1257,3121.662268036087
IPPMIb_reverse,9598.568465,72.3693,132.6331533537011
PSCVT_reverse,108023.8112,46.0958,2343.463204890684
ECOAH6_reverse_num1,4002840.0,77.0722,51936.23641209152
ECOAH6_reverse_num2,4002840.0,159.1878,25145.394307855247
ENO_reverse,230620.39800000002,91.3099,2525.6888683483394
FBA_reverse_num1,21992.704230000003,78.2945,280.8971796230898
FBA_reverse_num2,21992.704230000003,381.0919,57.709713142682915
PGI_reverse,6135827.094,123.0595,49860.6535375164
PGK_reverse,3137050.625,41.1182,76293.48135375575
RPE_reverse,4676906.938,24.5542,190472.78828062
TALA_reverse_num1,551472.9062,70.4385,7829.140401910886
TALA_reverse_num2,551472.9062,35.6588,15465.268214297732
TKT1_reverse_num1,43499085.23,144.4235,301191.1858527179
TKT1_reverse_num2,43499085.23,73.0427,595529.5358742215
ALCD2x_reverse_num1,1127205.0,3845.0896,293.1544169998015
ALCD2x_reverse_num2,1127205.0,141.5183,7965.0829610022165
RMI_reverse,2387438.64,188.7978,12645.479131642425
NDPK6_reverse_num1,664696.5401,23.586,28181.825663529213
NDPK6_reverse_num2,664696.5401,61.8538,10746.252293311001
NDPK8_reverse_num1,664696.5401,23.586,28181.825663529213
NDPK8_reverse_num2,664696.5401,61.8538,10746.252293311001
PYNP2r_reverse,263696.0,162.9545,1618.2185824877497
DURIPP_reverse_num1,1138459.5,94.4142,12058.138500352701
DURIPP_reverse_num2,1138459.5,155.6995,7311.902093455663
TRPAS2_reverse,45490.9091,211.0938,215.50092470740495
ILETA_reverse,65684.65039,204.5619,321.09914109127845
VALTA_reverse,65684.65039,204.5619,321.09914109127845
ORPT_reverse,945441.6479999999,47.134,20058.59142020622
PTAr_reverse_num1,6215413.651000001,463.0325,13423.277309908051
PTAr_reverse_num2,6215413.651000001,72.1335,86165.42453922243
ACKr_reverse_num1,6501862.624,42.4337,153224.03240820384
ACKr_reverse_num2,6501862.624,43.2904,150191.78903405837
ACKr_reverse_num3,6501862.624,43.3841,149867.40819793427
AIRC3_reverse,41068.35443,142.2426,288.72049885196134
ADSL2r_reverse,407904.3968,206.1712,1978.4741845611802
PUNP5_reverse_num1,1935298.2859999998,179.0077,10811.257202902445
PUNP5_reverse_num2,1935298.2859999998,155.6995,12429.701354211156
PUNP6_reverse_num1,1200916.8,155.6995,7713.042109961818
PUNP6_reverse_num2,1200916.8,179.0077,6708.743813813596
PUNP7_reverse,1935298.2859999998,179.0077,10811.257202902445
PUNP1_reverse,1935298.2859999998,155.6995,12429.701354211156
PUNP2_reverse,1935298.2859999998,155.6995,12429.701354211156
PUNP3_reverse_num1,1935298.2859999998,179.0077,10811.257202902445
PUNP3_reverse_num2,1935298.2859999998,155.6995,12429.701354211156
LYSAM_reverse,149549.4,38.75,3859.3393548387094
IPPMIa_reverse,9598.568465,72.3693,132.6331533537011
MDH_reverse,1570969.744,64.6746,24290.366604509345
FUM_reverse_num1,1520179.376,120.2106,12645.967793189619
FUM_reverse_num2,1520179.376,120.5972,12605.42845107515
FUM_reverse_num3,1520179.376,201.9555,7527.298716796522
OHPBAT_reverse,5316.62418,79.5666,66.81979850841937
G1SAT_reverse,1836.0,90.7322,20.235373990711125
GUI1_reverse,244320.0,53.9872,4525.517159623022
PGAMT_reverse,5550.469357999999,47.5436,116.74482702193355
GLUR_reverse,21087435.6,31.002,680195.9744532611
UAG2E_reverse,10908.9,84.4892,129.11591067260667
HACD5_reverse_num1,4965491.502,159.1878,31192.663646334706
HACD5_reverse_num2,4965491.502,77.0722,64426.492327973
GHMT2r_reverse,181300.89,90.6332,2000.3805448775947
ADK4_reverse,3008.0172350000003,23.586,127.5340131857882
KARA1_reverse,5158.034834,216.2761,23.8493057439079
KARA2_reverse,9128.890145,216.2761,42.20942649234011
ICHORS_copy2_reverse,36871.49999,97.5291,378.0563953732783
DHBD_reverse,62421.7091,104.9986,594.5003942909715
RBP4E_reverse_num1,64040.8,25.2777,2533.489993156023
RBP4E_reverse_num2,64040.8,102.0756,627.3859766682734
RBP4E_reverse_num3,64040.8,25.5609,2505.4203881709955
HACD6_reverse_num1,4965491.502,159.1878,31192.663646334706
HACD6_reverse_num2,4965491.502,77.0722,64426.492327973
ECOAH1_reverse_num1,3345870.0,77.0722,43412.151203676556
ECOAH1_reverse_num2,3345870.0,159.1878,21018.38206194193
ECOAH2_reverse_num1,4002840.0,77.0722,51936.23641209152
ECOAH2_reverse_num2,4002840.0,159.1878,25145.394307855247
ECOAH3_reverse_num1,4002840.0,77.0722,51936.23641209152
ECOAH3_reverse_num2,4002840.0,159.1878,25145.394307855247
UGLT_reverse,1062332.308,79.2914,13397.825085696557
XYLI2_reverse,8727.525,198.968,43.863963049334565
PMANM_reverse,89293.84614,50.4626,1769.50545829981
UDPG4E_reverse,886123.6362,74.5302,11889.457377009589
XYLI1_reverse,15633.0,198.968,78.57042338466488
ALCD19_reverse_num1,18144.88358,141.5183,128.21581081739959
ALCD19_reverse_num2,18144.88358,3845.0896,4.7189754901940395
RMPA_reverse,59904.0,120.582,496.790565756083
TGBPA_reverse_num1,26584.5,172.3671,154.23186907478285
TGBPA_reverse_num2,26584.5,77.9206,341.1742209377238
HACD4_reverse_num1,4965491.502,159.1878,31192.663646334706
HACD4_reverse_num2,4965491.502,77.0722,64426.492327973
HACD7_reverse_num1,4965491.502,77.0722,64426.492327973
HACD7_reverse_num2,4965491.502,159.1878,31192.663646334706
ADK1_reverse,106886.147,23.586,4531.762359026541
MLTP2_reverse,177517.9608,181.0448,980.5195222397991
CYTK1_reverse,300430.96,24.7463,12140.439580866634
CYTK2_reverse,300430.96,24.7463,12140.439580866634
GK1_reverse,970227.4302,47.1854,20562.026181827427
HACD1_reverse_num1,4965491.502,159.1878,31192.663646334706
HACD1_reverse_num2,4965491.502,77.0722,64426.492327973
HACD2_reverse_num1,4965491.502,159.1878,31192.663646334706
HACD2_reverse_num2,4965491.502,77.0722,64426.492327973
NDPK7_reverse_num1,664696.5401,23.586,28181.825663529213
