,fluxes,reduced_costs
EX_ins_e,0.0,153561.52540231368
NADH5,8.841501894321725,-2.0
MOHMT,0.00039474879551165687,-2.000000000029104
EX_glyc3p_e,0.0,12610.909883428349
EX_lcts_e,0.0,6291.958081650726
EX_nac_e,0.0,19896.930708720185
EX_ocdca_e,0.0,101848.44877257528
GMPS,0.14245394663897565,-2.0
FTHFLi,0.0,2337.428017561906
UDPGD,0.0,-2.000000000014552
GLCRD,0.0,-2.0000000000001137
PPPNDO,0.0,-2.000000000014637
CHRPL,0.00013060679732799368,-2.0
TDPAGTA,0.0,-2.0
UACMAMO,0.0,1059310.713708806
PMPK,0.0001306067973279868,-2.00000000003638
LCADi,0.0,-2.0
GLUDC,0.0,-2.0
BSORy,0.0,-2.0
ADSK,0.1449454323602012,-2.0
CYSTL,0.09014270306523664,-2.0
SHSL1,0.09014270306523664,-2.0
SSALy,0.0,22483.973426140037
EX_dad_2_e,0.0,193614.71264950783
EX_ser__D_e,0.0,42771.33944100922
EX_gam6p_e,0.0,27582.90071765075
EX_15dap_e,0.0,59421.66491521947
EX_ocdcea_e,0.0,90915.07912146817
EX_cynt_e,0.0,728.5112485204602
EX_galctn__D_e,-0.0,-2.0
EX_glyb_e,0.0,1535.234930705944
3HCINNMH,0.0,7540.144963394461
BSORx,0.0,281.70849660858175
NMNt7pp,0.0,74388.68419831473
FACOAL160t2pp,0.0,32542.81482318684
FACOAL180t2pp,0.0,21776.117114837747
SPODMpp,0.0,-2.0
NO3R1bpp,0.0,2492.903708129151
PHYTSpp,0.0,17.582330052797147
PPTHpp,0.0,-2.0
PYRt2rpp,-1.5461264179562968,2.0
NO3R2pp,0.0,2861.468972718152
NTP3pp,0.0,3231.490516011902
NO3R2bpp,0.0,2113.2138560968106
THD2pp,0.0,1884.1804763240573
TMAOR1pp,0.0,2024.5494588252486
TMAOR2pp,0.0,1297.8645633945569
XANtpp,0.0,2.0
ACMUMtex,0.0,-2.0
PSP_L,0.9740924357845876,-2.0
SUCCt2_2pp,0.0,748.9532850188152
SUCptspp,0.0,-2.0
SULabcpp,0.0,5397.574772484433
TSULabcpp,0.0,-2.000000000014552
TAURabcpp,0.0,-2.0
THMDt2pp_copy1,0.0,-1.999999999996362
EX_ca2_e,-0.0030484680721622037,2.0
EX_so3_e,-0.0,-2.0
Kt2pp,0.11432077394996291,-2.0
XYLt2pp,0.0,798.043867772347
EX_ascb__L_e,0.0,65.34826042798782
EX_ala_B_e,0.0,12423.336971056724
EX_agm_e,0.0,66981.20075203109
EX_minohp_e,-0.0,-2.0
EX_ppt_e,0.0,361.98571912522584
EX_hxa_e,0.0,18381.67485510528
EX_lyx__L_e,0.0,65.34826042798782
EX_acmum_e,0.0,88473.76417244064
EX_dca_e,0.0,35008.24665811565
EX_all__D_e,-0.0,-2.0
EX_octa_e,0.0,25248.621057366952
EX_xylu__L_e,0.0,580.1459620529268
EX_gdp_e,-0.0,-2.0
EX_gtp_e,-0.0,-2.0
THMabcpp,0.0,-2.0
THRabcpp,0.0,6284.863933367506
TREptspp,0.0,2415.5158543552043
URIt2pp_copy1,0.0,-1.999999999996362
VALabcpp,0.0,5663.747620096164
XYLabcpp,0.0,6422.356848753765
XYLUt2pp,0.0,-2.0
THRt4pp,0.0,-1.999999999998181
EX_fruur_e,-0.0,-2.0
GTPCI,0.0003918203919839048,-2.0
FDMO,0.0,1147.7822834865801
FEOXAMabcpp,0.0,9045.120890074933
CBL1abcpp,0.0,336680.66012993455
ACGAptspp,0.0,-2.0
ACMANAptspp,0.0,-2.0
ACNAMt2pp,0.0,-2.0
CHOLD,0.0,-2.000000000014552
DRPA,0.0,-2.0
EX_ch4_e,0.0,0.0
FEENTERabcpp,0.0,11178.124015592486
FECRMabcpp,0.0,8944.470831276441
DAPabcpp,0.0,-2.0
DHAtpp,-1.0232525937681203e-10,2.0
DMSOR1pp,0.0,1961.2011983973418
ARGabcpp,0.0,4560.986253962048
ASCBptspp,0.0,1066.4326577010693
ASPabcpp,0.0,5855.747581612495
ASPt2pp,0.0,423.0061628325551
ASPt2_2pp,0.0,918.5178689912661
ASPt2_3pp,0.0,1427.6487835320681
NTD8pp,0.0,-2.0
EX_fad_e,-0.0,-2.0
GALt2pp,0.0,-1.9999999999998863
ABUTt2pp,0.0,288.53663870099393
CYSabcpp,0.0,-1.9999999999708962
SBTptspp,0.0,-2.0
TREHpp,0.0,-2.0000000000004547
CYTBDpp,0.0,1555.0760837983285
CYTBD2pp,0.0,1555.0760837983285
EX_fe3dcit_e,0.0,39533.58949774296
EX_fe3hox_e,0.0,2049.839959017026
EX_fecrm_e,-0.0,-2.0
EX_feenter_e,-0.0,-2.0
EX_feoxam_e,-0.0,-2.0
EX_cbi_e,-0.0,-2.0
EX_arbtn_fe3_e,0.0,1018.0579437984509
EX_cpgn_e,0.0,-2.0
EX_adocbl_e,-0.0,-2.0
ACt4pp,0.0,324.7620317360298
ADNt2pp_copy1,0.0,-2.0
ALAabcpp,0.0,6230.14692408285
ALLabcpp,0.0,3023.025871038699
ARBabcpp,0.0,6595.791343639492
GLCDpp,0.0,922.4866592381411
HYD2pp,0.0,-2.0000000000146656
NACtpp,0.0,-2.0
FE3DCITabcpp,0.0,5179.203980614369
CPGNtonex,0.0,-2.0
EX_ppa_e,-0.0,-2.0
DHFS,0.0003918203919839048,-1.9999999999708962
CITt7pp,0.0,-2.0
CRNt7pp,0.0,-2.0
EX_ni2_e,-0.00018917486787865353,2.0
EX_no_e,0.0,880.8929837375082
CHLabcpp,0.0,5355.904320215574
DGSNt2pp,0.0,-2.0
DINSt2pp,0.0,-2.0
DURIt2pp,0.0,-1.999999999996362
FE2abcpp,0.0,5710.406018005357
FRUptspp,0.0,-2.0
FUMt2_2pp,0.0,918.5178689912661
FUMt2_3pp,0.0,1427.6487835320681
FEENTERtonex,0.0,-2.0
CSNt2pp,0.0,-2.000000000001819
CYNTt2pp,0.0,-2.0
CYTDt2pp_copy1,0.0,-2.0
DADNt2pp,0.0,-2.0
DCYTt2pp,0.0,-1.999999999996362
EX_meoh_e,1.171361411034244e-06,-2.0
MALTTRtexi,0.0,-2.0
MALTTTRtexi,0.0,-2.0
MALTPTtexi,0.0,-2.0
MALTtexi,0.0,10.811680966389
GLCtex_copy1,0.0,723.4218999310716
FE3DCITtonex,0.0,-2.0
ACGAMK,0.0,-2.0
METS,0.09040508802130369,-2.0
EX_cu2_e,-0.0004152476202042271,2.0
CYSabc2pp,0.0,12402.764506986763
PRASCSi,0.26226430584166105,-1.9999999999126885
LYXI,0.0,-2.0
EX_pheme_e,-0.0,-2.0
CBIuabcpp,0.0,137314.08917419479
URIH,0.0,8403.891592278334
XTSNH,0.0,1525.3555242663097
INSH,0.0,4170.020445904693
PPK2,0.0,-2.000000000007276
MTHFR2,0.09040508802130369,-2.0
ASPO3,0.0013341806471443007,-2.0000000000600267
ASPO5,0.0,1896.3487938085677
ASPO4,0.0,-2.0000000000894715
ASPO6,0.0,21488.517261372348
EX_mal__D_e,0.0,457.17167029038217
MALDDH,0.0,-2.000000000002615
DHPS2,0.0003918203919839048,-2.0
CADVtpp,0.0,-2.0
QULNS,0.0013341806471443007,-2.0000000000009095
ALKP,0.0,10230.268590642183
EX_cobalt2_e,-1.4642017637666684e-05,2.0
L_LACD3,0.0,-2.0000000000278675
L_LACD2,0.0,-2.000000000002615
FORtppi,0.0,917.6710086753565
DATPHs,0.0,-2.0
GLCTR1,0.0,-2.0
LIPAabcpp,0.0,-2.0
LIPACabcpp,0.0,-2.0
EX_mso3_e,-0.0,-2.0
EX_23camp_e,0.0,180003.0109337076
EX_23cgmp_e,0.0,168291.89460355812
EX_23cump_e,0.0,31671.881252614457
EX_3amp_e,0.0,185059.81811252274
EX_3gmp_e,0.0,173348.70178237325
