,fluxes,reduced_costs
EX_for_e,0.0,118.22134631655831
EX_gly_e,0.0,189.36919178315338
EX_h2_e,0.0,63.0117028316117
EX_lys__L_e,0.0,1263.1381692980415
EX_ser__L_e,0.0,311.5196402008422
EX_thm_e,0.0,32249.13065291969
EX_trp__L_e,0.0,3624.103694802652
GLUTRR,0.0025485608887249635,-5.509712147560549
GLCS1,0.0,-3.317460004675695
GLCP,0.0,114.80662985012555
EX_din_e,0.0,2145.876748083082
EX_fmn_e,0.0,110481.50700875951
EX_gthox_e,0.0,3868.309518266458
HEMEOS,0.0,-2.0
ADMDC,0.0,-52.563602659210574
AGMT,0.0,142.21148550786614
ARGDC,0.0,3058.40873700607
ARGSS,0.21127912623254888,-1.9999999999999432
AGPR,0.0,2.0000000000002274
SPMS,0.0,-72.48303265852508
G1SAT,0.0025485608887249635,-1349.8043761535896
KDOCT2,0.027794170768516195,-16.29644121265642
OAADC,0.0,155.93379742753206
MNNH,0.0,-124.92735968769306
ALTRH,0.0,-2.0
GUI1,0.0,-8.026565507500333
PGAMT,0.0,702.8445593737779
UAGDP,0.06749114945455278,-10.705086812110949
UAGCVT,0.019848489343018298,-110.8515911030886
GLUR,0.0,6.970069938682775
UAG2E,0.0,-213.23133063701744
EX_acald_e,0.0,121.72815971499676
EX_melib_e,0.0,464.4444500503571
MACPD,0.0,-2.0
DMQMT,0.0,-2.000000000001819
ICHORS_copy1,0.0,175.82401466256192
EX_sucr_e,-0.0,-2.0
EX_tre_e,0.0,480.76707310260315
EX_zn2_e,0.0,2.0
HACD5,0.25419894873302695,-2.423324701256206
DNMPPA,0.0004778551666359094,-2.0
HPPK2,0.0004778551666359094,-2.274154770225323
PTPATi,0.0004814265804364837,-79.37300841347678
HEX7,0.0,-0.2472127717889172
DXPRIi,0.0017064215143394595,-2.378701996540258
OPHBDC,0.00015928505554528571,-2.0
OHPHM,0.0,-2.0
GHMT2r,0.7966463482408954,-13.128222380854595
DHORD2,0.23628116569108026,-8.273796798073818
ADK4,0.0,643.5541611958979
INSK,0.0,69.31961475719208
ABTA,0.0,-19.15973166280503
SSALx,0.0,-16.839390306526184
ASPT,0.0,29.06371220747743
SERD_L,0.0,200.01523107874505
THRD,0.0,-3.9646699833024286
HEX4,0.0,65.33774461627422
KARA1,0.0,2085.6011068126218
KARA2,0.2075198560651275,-648.1430036898123
ACCOAC,0.2379175874949112,-223.92221912978493
NADK,0.00031928439385442474,-101.77236827341653
ICHORS_copy2,0.0,213.3938217545476
SUCBZS,0.0,-5.0011317109547235
DHBD,0.0,139.6281288272943
ICHORT,0.0,965.7110979142697
RBK_L1,0.0,-17.693748332721952
RBP4E,0.0,-12.765120719427046
NTD2,0.0,69.8441638839347
NTD4,0.0,69.96956637717145
NTD5,0.0,480.51039289586765
NTD6,0.0,129.27756686956468
LGTHL,0.0,-2.290097475805851
PYDXPP,0.0,237.58688899259818
PDXPP,0.0,-45.9629530839245
HACD6,0.10744812706533602,-2.423324701258025
ECOAH1,0.25419894873302695,-2.628241744801926
ECOAH2,0.25419894873302695,-2.5251309586892603
ECOAH3,0.25419894873302695,-2.5251309586892603
UGLT,0.0,-4.035653208139138
DXPS,0.00202499162543008,-176.9959458026779
CDPMEK,0.0017064215143394595,-1.9999999999997726
MECDPS,0.0017064215143394595,-166.58997456865677
DDGLK,0.0,94.58293366975747
XYLI2,0.0,73.54563364048697
PMANM,0.0,48.23889486725281
ICL,0.0,49.4711025698145
GLYCL,0.03887948206689246,-20.4672203375369
CMPN,0.0,732.9322868879151
HCYSMT,0.0,3660.979816120571
UDPG4E,0.0,7.830509620810571
LACZ,0.0,-8.646320418706694
TRE6PH,0.0,-5.716792593768158
XYLI1,0.0,758.2579423823862
PPC,2.1141176854113555,-42.99646463167224
ALDD4,0.0,-2.0
G3PT,0.0,68.17829664943166
CINNDO,0.0,-2.0
DHPPD,0.0,-2.0
DHCIND,0.0,426.9574219088519
CITL,0.0,146.01477347609585
GOFUCR,0.0,-732.1402608527474
PYDXK,0.0,-68.35446801021885
GTPCII2,0.0003185701110904988,-6.10765576679205
URIC,0.0,-2.0
SADT2,0.17677212608279938,-95.44413002419833
LCARS,0.0,1.9999999999995453
ALCD19,0.0,52.43260602751178
RMPA,0.0,-56.89904095959784
SBTPD,0.0,2.0
PFK_2,0.0,-12.115800490985066
GLTPD,0.0,-2.0
TGBPA,0.0,-81.93958495112474
MANAO,0.0,2.0000000000000036
TAGURr,0.0,-2.0
PGLYCP,0.0,-6.827862007523862
GLXCL,0.0,323.9487067739794
TARTD,0.0,-2.0
GLCRAL,0.0,-12.391376073725993
KAS14,0.0,881.4013096161357
EDTXS1,0.0,-4.047627619769628
EDTXS2,0.0,-1.9999999999994316
EDTXS3,0.0,-2.0
EDTXS4,0.0,-2.0
EX_tmao_e,0.0,3.3347515960003937
NNDPR,0.001627136127950735,-3.2383762274635046
HACD4,0.25419894873302695,-2.423324701261663
HACD7,0.10744812706533602,-2.423324701258025
