,biomass,biomass_diff,biomass_diff_ratio
NO3R2bpp,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
TMAOR1pp,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
TMAOR2pp,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
NO3R1bpp,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
SPODMpp,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
3HCINNMH,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
FACOAL180t2pp,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
SSALy,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
BSORx,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
FACOAL160t2pp,0.8769972144266793,2.9043434324194095e-13,3.3116906013402884e-13
NTPP7,0.8769972144267446,2.2515322939398175e-13,2.567319778103251e-13
NTPP8,0.8769972144267446,2.2515322939398175e-13,2.567319778103251e-13
TMK,0.8769972144267446,2.2515322939398175e-13,2.567319778103251e-13
NTPP4,0.8769972144267446,2.2515322939398175e-13,2.567319778103251e-13
NTPP3,0.8769972144267446,2.2515322939398175e-13,2.567319778103251e-13
NTPP6,0.8769972144267446,2.2515322939398175e-13,2.567319778103251e-13
ACACT8r_reverse,0.8769972144267609,2.0883295093199195e-13,2.381227072293992e-13
DGUNC,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
APG3PAT180,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
APG3PAT161,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
APG3PAT160,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
ACPPAT161,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
ACPPAT141,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
ACPPAT180,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
MOADSUx,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
MPTAT,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
CDGUNPD,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
REPHACCOAI,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
LDGUNPD,0.8769972144267657,2.0405899192610377e-13,2.326791791002848e-13
NADH16pp,0.8769972144267699,1.9984014443252818e-13,2.2786861935827676e-13
HADPCOADH3_reverse,0.876997214426772,1.9773072068574038e-13,2.254633394872727e-13
DHNPTE_reverse,0.876997214426772,1.9773072068574038e-13,2.254633394872727e-13
REPHACCOAI_reverse,0.876997214426772,1.9773072068574038e-13,2.254633394872727e-13
FORCT_reverse,0.876997214426772,1.9773072068574038e-13,2.254633394872727e-13
CTECOAI6_reverse,0.876997214426772,1.9773072068574038e-13,2.254633394872727e-13
CTECOAI8_reverse,0.876997214426772,1.9773072068574038e-13,2.254633394872727e-13
HACD8_reverse,0.876997214426772,1.9773072068574038e-13,2.254633394872727e-13
ADOCBIK,0.8769972144267797,1.900701818158268e-13,2.1672837574520544e-13
ASCBPL,0.8769972144267797,1.900701818158268e-13,2.1672837574520544e-13
ACBIPGT,0.8769972144267797,1.900701818158268e-13,2.1672837574520544e-13
ADOCBLS,0.8769972144267797,1.900701818158268e-13,2.1672837574520544e-13
G6PDA,0.8769972144267846,1.851852005074761e-13,2.1115825393866977e-13
ALCD2x,0.8769972144267846,1.851852005074761e-13,2.1115825393866977e-13
ALDD2y,0.8769972144267846,1.851852005074761e-13,2.1115825393866977e-13
RMI,0.8769972144267846,1.851852005074761e-13,2.1115825393866977e-13
TYRTA,0.8769972144267856,1.8418599978531347e-13,2.100189108418784e-13
F6PA,0.876997214426786,1.837419105754634e-13,2.0951253613219333e-13
PPPNDO,0.8769972144267905,1.7930101847696278e-13,2.0444878903534275e-13
CHRPL,0.8769972144267905,1.7930101847696278e-13,2.0444878903534275e-13
UACMAMO,0.8769972144267905,1.7930101847696278e-13,2.0444878903534275e-13
TDPAGTA,0.8769972144267905,1.7930101847696278e-13,2.0444878903534275e-13
UDPGD,0.8769972144267905,1.7930101847696278e-13,2.0444878903534275e-13
GLCRD,0.8769972144267905,1.7930101847696278e-13,2.0444878903534275e-13
IPPMIa,0.8769972144268047,1.6509016376176078e-13,1.8824479832542085e-13
NADH10,0.8769972144268047,1.6509016376176078e-13,1.8824479832542085e-13
NADH9,0.8769972144268047,1.6509016376176078e-13,1.8824479832542085e-13
G3PD7,0.8769972144268047,1.6509016376176078e-13,1.8824479832542085e-13
GLUDy,0.8769972144268064,1.6331380692236053e-13,1.862192994866806e-13
DDGLK,0.8769972144268126,1.5720758028692217e-13,1.7925664722851103e-13
XYLI2,0.8769972144268126,1.5720758028692217e-13,1.7925664722851103e-13
PMANM,0.8769972144268126,1.5720758028692217e-13,1.7925664722851103e-13
ICL,0.8769972144268126,1.5720758028692217e-13,1.7925664722851103e-13
GALS3,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
FCI,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
MALS,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
ARAI,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
NMNDA,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
FCLK,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
FCLPA,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
ACCOAL,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
GALUi,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
ADPRDP,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
TRE6PP,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
TDPADGAT,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
M1PD,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
SPMDAT2,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
SPMDAT1,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
P5CD,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
NNAM,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
G3PD2,0.8769972144268218,1.4799272918253337e-13,1.6874937200254604e-13
PLIPA2A120pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DSBDR,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DSBAO2,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DSBAO1,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAR80,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PLIPA2A160pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL2E120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
EAR100x,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
EAR120x,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
EAR160x,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MDDEP3pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
AGPAT181,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
EAR140y,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAS121,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAS80,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DAGK161,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DAGK141,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAS100,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PAPA161,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAS60,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MDDEP4pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MLTGY1pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MLDCP3App,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MLDCP1Bpp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PLIPA1G160pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PLIPA1G141pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL2E160,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL2G140,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL2G160,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAR40,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL2G120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PGPP161pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PAPA140,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PAPA141,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PSSA181,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAS160,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAR60,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PLIPA1E141pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3HAD40,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DAGK140,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DAGK160,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAS120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAR180,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
ACOAD5f,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
ACOAD8f,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
ACOAD7f,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
NADHPO,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PGSA120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
G3PAT120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL1E120pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DAGK180,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL1A181pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL1A140pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
LPLIPAL1A120pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PLIPA2G161pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PLIPA2G141pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PLIPA2E120pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
ACOAD3f,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
ACOAD2f,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
ACOAD4f,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MLTGY2pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
ACOAD6f,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MLDEP2pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MLDEP1pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
EAR40x,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DASYN120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAR100,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3HAD60,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3HAD100,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3HAD140,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3HAD160,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
AGPAT180,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
AGPAT141,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
AGPAT161,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
DAGK181,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
EAR60y,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
EAR60x,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PAPA120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3HAD180,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
CDAPPA120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PSSA120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PSD120,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
NTP11,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
EAR80x,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
3OAS180,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MLTGY4pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MDDEP1pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
MDDEP2pp,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
PSD181,0.8769972144268241,1.4566126083082054e-13,1.660909047766995e-13
G1PP,0.8769972144268259,1.438849039914203e-13,1.6406540593795924e-13
PFL,0.8769972144268259,1.438849039914203e-13,1.6406540593795924e-13
PAPSR2,0.8769972144268317,1.3811174426336947e-13,1.5748253471205348e-13
TREH,0.8769972144268408,1.290079154614432e-13,1.4710185316350975e-13
AACPS1,0.8769972144268456,1.241229341530925e-13,1.415317313569741e-13
PAPA181,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PETNT161pp,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PGPP180,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PAPA180,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PAPA160,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
CFAS180G,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
CFAS180E,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PGPP160,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
NTP12,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
CFAS160E,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
3OAR160,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PGPP181,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
CDAPPA180,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PSD141,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PAPA181pp,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
3HAD181,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PGSA161,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
PGPP161,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
MDDCP4pp,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
CLPNS140pp,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
CLPNS141pp,0.876997214426846,1.2378986724570495e-13,1.4115195032471032e-13
FLVR,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FDMO2,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
METSOXR2,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
GPDDA1pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
LALGP,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
LACZpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AMPTASECG,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AGM4PApp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
DAPAL,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
GPDDA5pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
GALM2pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
RNDR3b,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
METSOXR1,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
ACANTHAT,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AGM3PA,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
NTRIR3pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
NTRIR4pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
TYROXDApp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
42A12BOOXpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
NHFRBO,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
NODOx,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
LA4NTpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AGM4PA,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AM4PCP,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
RNDR4b,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
UDPGALPpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
TYRPpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
PSP_Lpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
R5PPpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
ARABDI,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
PTHRpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FEOXAMR3,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FEOXAMR2,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FEOXAMR1,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AGMt2pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AGM4Pt2pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AGM3Pt2pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
4PEPTabcpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
3PEPTabcpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
TDP,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
CBLAT,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
UM4PCP,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
AM3PA,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FEROpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
UGLCURPpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
UACGALPpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
UACGAMPpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
GLCTR3,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
HEPT4,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
NODOy,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
MALTATr,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
GLCTR1,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
LIPAabcpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
LIPACabcpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
GGGABADr,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FE3Ri,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FDMO3,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FDMO4,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
O16GLCT1,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
O16AP2pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
O16AP3pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
O16A4Lpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
GLYOX3,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
ENTERES,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
ALAGLUE,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
GGGABAH,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FRULYSK,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
FDMO6,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
CYANSTpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
MCPST,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
ECAP1pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
UDCPDPpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
ECAP2pp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
ECA4OALpp,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
LADGMDH,0.87699721442685,1.197930643570544e-13,1.3659457793754478e-13
OAADC,0.8769972144268513,1.184607967275042e-13,1.350754538084896e-13
GUI1,0.8769972144268513,1.184607967275042e-13,1.350754538084896e-13
ALTRH,0.8769972144268513,1.184607967275042e-13,1.350754538084896e-13
MNNH,0.8769972144268513,1.184607967275042e-13,1.350754538084896e-13
PGAMT,0.8769972144268513,1.184607967275042e-13,1.350754538084896e-13
DPCOAK,0.8769972144268575,1.1224354778960333e-13,1.2798620787289878e-13
HETZK,0.8769972144268575,1.1224354778960333e-13,1.2798620787289878e-13
SOTA,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
MDH3,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
DXYLK,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
MCITL2,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
SGSAD,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
PTA2,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
ACOTA,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
GPDDA5,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
MDH2,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
PDX5PS,0.8769972144268647,1.0502709812953981e-13,1.1975761884051655e-13
ACACT6r_reverse,0.876997214426865,1.0480505352461478e-13,1.1950443148567403e-13
UMPK_reverse,0.876997214426865,1.0480505352461478e-13,1.1950443148567403e-13
ACACT7r_reverse,0.876997214426865,1.0480505352461478e-13,1.1950443148567403e-13
AHGDx,0.876997214426865,1.0480505352461478e-13,1.1950443148567403e-13
UGLT,0.876997214426865,1.0480505352461478e-13,1.1950443148567403e-13
OHPBAT_reverse,0.8769972144268783,9.14823772291129e-14,1.0431319019512224e-13
FUM_reverse,0.8769972144268783,9.14823772291129e-14,1.0431319019512224e-13
MDH_reverse,0.8769972144268783,9.14823772291129e-14,1.0431319019512224e-13
CYTD,0.8769972144268832,8.659739592076221e-14,9.874306838858659e-14
DCYTD,0.8769972144268832,8.659739592076221e-14,9.874306838858659e-14
OP4ENH,0.8769972144268837,8.604228440844963e-14,9.811010000148026e-14
3HPPPNH,0.8769972144268837,8.604228440844963e-14,9.811010000148026e-14
HOPNTAL,0.8769972144268837,8.604228440844963e-14,9.811010000148026e-14
UGLYCH,0.8769972144268837,8.604228440844963e-14,9.811010000148026e-14
OHPHM,0.8769972144268906,7.915890165577366e-14,9.026129200136184e-14
GHMT2r_reverse,0.8769972144268906,7.915890165577366e-14,9.026129200136184e-14
CRNCAR_reverse,0.8769972144268934,7.638334409421077e-14,8.709645006583023e-14
SHK3Dr_reverse,0.8769972144268934,7.638334409421077e-14,8.709645006583023e-14
MAN6PI_reverse,0.8769972144268934,7.638334409421077e-14,8.709645006583023e-14
TMDPP_reverse,0.8769972144268934,7.638334409421077e-14,8.709645006583023e-14
HCO3E_reverse,0.8769972144268934,7.638334409421077e-14,8.709645006583023e-14
RMPA,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
ALCD19,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
SBTPD,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
LCARS,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
TAGURr,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
GLTPD,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
MANAO,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
EDTXS4,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
EDTXS3,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
TGBPA,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
EDTXS2,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
EDTXS1,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
PFK_2,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
KAS14,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
GLCRAL,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
TARTD,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
GLXCL,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
PGLYCP,0.8769972144268937,7.605027718682322e-14,8.671666903356643e-14
CAT,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
SERASr,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
DMSOR2,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
ACMAMUT,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
DDGALK,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
AB6PGH,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
ACGAMT,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
AMALT1,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
ACNML,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
AMANK,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
PACCOAL,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
GP4GH,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
MLTP2,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
AADDGT,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
GMHEPK,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
TRE6PS,0.8769972144268943,7.549516567451064e-14,8.60837006464601e-14
UAG2E_reverse,0.876997214426896,7.37188088351104e-14,8.405820180771987e-14
3OAR100_reverse,0.8769972144268965,7.327471962526033e-14,8.35518270980348e-14
3OAR180_reverse,0.8769972144268965,7.327471962526033e-14,8.35518270980348e-14
PYNP2r,0.8769972144268967,7.30526750203353e-14,8.329863974319228e-14
PPCSCT,0.8769972144268978,7.194245199571014e-14,8.203270296897962e-14
MGSA,0.8769972144268983,7.149836278586008e-14,8.152632825929456e-14
PPS,0.8769972144268983,7.149836278586008e-14,8.152632825929456e-14
TREHpp,0.8769972144268989,7.083222897108499e-14,8.076676619476698e-14
CYTBD2pp,0.8769972144268989,7.083222897108499e-14,8.076676619476698e-14
CYTBDpp,0.8769972144268989,7.083222897108499e-14,8.076676619476698e-14
NTD8pp,0.8769972144268989,7.083222897108499e-14,8.076676619476698e-14
DMSOR1pp,0.8769972144268989,7.083222897108499e-14,8.076676619476698e-14
MALCOAMT,0.8769972144269157,5.4067861299245124e-14,6.165112090415599e-14
CTECOAI8,0.8769972144269157,5.4067861299245124e-14,6.165112090415599e-14
HACD8,0.8769972144269157,5.4067861299245124e-14,6.165112090415599e-14
CTECOAI6,0.8769972144269157,5.4067861299245124e-14,6.165112090415599e-14
