,biomass,biomass_diff,biomass_diff_ratio
CTECOAI8_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
HACD8_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
THYMtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CTECOAI7_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
MEOHtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
RIBtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
TTRCYCtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
FALDH2_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PCNO_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CRNDtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
DHNPA2r_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
APPLDHr_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
GHBDHx_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CHTBStex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PYDAMtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PYDXNtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PYDXtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
BTNtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
TARTRDtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ALDD19xr_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
SLNTtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
DHACOAH_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PSCLYStex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PPAtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
5DGLCNtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
OROTtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PROGLYtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ACONTb_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
GAMAN6Ptex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
F6Ptex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
12PPDRtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CUtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CA2tex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PPALtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
3OAR120_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
GUI2_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
23DAPPAtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
34dhpactex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ALLtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
XYLUtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
THMtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
MICITDr_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ACONTa_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
3OAR140_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ACOAD7f_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
